comment,entity_list
operatör faturalarım geldi ünde ay sonra önce çıktı geçtim bitti taahhütsüz taahhütlü müşteri fatura sene operatöre küsur cayma tlye bedeli hizmetlerini idi tl taahhüdüm tarifeye başka bir vodafone geçtikten aradım,['vodafone']
değişikliği operatör ettiğini sona hatalı ödemem kaldım süresinin dan taahhüdümün devam olduğunu yapmak gösterimi cayma sonrasında konuda mobil nedeniyle taahhüt durumunda bedeli gerektiğini yüzden erdiğini uygulamasında öğrendim düşünerek vodafone fa ancak sistemin,['vodafone fa']
yapıyor gündür sistem üzerinden problemle şekilde şikayet giriş yanımda var görmüyor müşteri ulaşamıyorum sistemden yapamıyorum işlemler karşı yapılamıyor k tobi işlev yeterli talep otomatik uygulamasına aynı olarak oluşturma temsilcisine herhangi dahil bir kaç değil buton ancak çıkış,['k tobi']
tarife voda olacaklarını bittiği faturam bildirim aldım yardımcı iken operatöründe müşteri ilgili bilgi hizmetlerinden almadım talep artık normalde ettiğimde geleceği tl tllik tarifemin herhangi iletti bir vodafone hizmetleri uygun,['vodafone hizmetleri']
bugün mobil superonline fakat başka girmek i operatöre turkcell internet idi uygulamasına geçtim hattım kullanıcısıyım,"['mobil superonline', 'turkcell internet']"
operatör şimdi şikayetçiyim faturam yeni gösteriyorlar internet çıkarıldı telekomdan olun yardımcı iken eski müşteriyi müşteri kullanıcısıyım tlye adalet lütfen telekom aynı tl bir vicdanlıca türk değil yüz zam yüzde iki defada,[]
fizy tanımlı olmadığını üyeliği rağmen ayrıca kontratım müşteri söylediler devam cayma aradılar hizmetlerinden hattıma söyleniyor yapabileceğimi an olduğu olarak bitmesine kontratı ayrı bir ettiği turkcell bedelinin söyl bunun,"['fizy', 'turkcell']"
operatör şubeyi teslim faturasını ptt ediyorum vezne edilen olan dolayısı ulaşamıyorum ilgili yapılabilen asla bana talep çağrı tlnin sırasında merkezi ödediğim bedeli tarafından işlem birimi kimse bir değilmiş yanıtlamıy arıyorum kargo telefonu gümrük,[]
operatör tarife yeni tam yıllardır taahhüdümün teklifler kalmasına asla olsun kullanmaktayım tarifeler sunmayacaksanız üç değiştireceğim kullandığım an sunmuyorsunuz sunuyorsunuz bitmesine tarifenin bilginiz turkcell katı rağmen uygun,['turkcell']
demelerine yok operatör ilk yeni gücüne ay neredeyse faturaya vergiler taahhütlü geçtiğimde etmekteler çekim hemen yansıtarak gelirsek taahhüt ilgilendikleri başladı değiştireceği çekmemeye tarifemin bitince bitmesine dahil olmasına ücretler bazen faturanız rağmen mağdur,[]
sürede çalışmaların beri görüşmede alıyorum yeni çözememesi hâlâ kabul müşteri devam nisan yaptığım sorun firmanın abone mağduriyetim yaşamaktayım internetimde giderilmiş kadar bilgisini büyük edilemez olmayı tarihinden uzun bir ettiği temsilcisiyle değil ancak düşünenler arızayı,[]
operatör bayiyle teslim vodafonedan yalın ay internet sim önce aldım görüşmesi yapılmasına kurye telefon hizmetlerden geçişimi yaklaşık yapılan sonrasında birlikte tarihinde bununla kart anlaşmaya paketi va online gb rağmen gerçekleştirmediler edildi,['vodafonedan']
operatör kullanmaktalar konuşma yapamadıkları yapamıyoruz küçükköy dakika misafir adresidir kesinlikle hattan ailemin hürriyet adresinde yap adres no geldiğimizde mahallesi operatöründen başka kendileri vodafone gaziosmanpaşa,['vodafone']
hattımın geçebileceğim bulunmamaktadır herhangi yarın uygulamasında paket yanımda taahhüt sonlanacaktır vodafone süresi üz itibarıyla bunun,['vodafone']
hanım başkasının rakamlar turkcelldi istedim numaramı çıktı veren adına değişti i̇skenderun yine olduğum hattım bayisi bana servet oradan bunu hattından aynı olarak kişi rahatsız h turkcell i̇letişim sadece değiştirmek,"['turkcelldi', 'turkcell']"
iptal girdi tarife operatörleri edildiğini kullanıyorum şekilde uygu özellikle belirtmeme yansıtıldı aşım müşteri seçerken yine hiçbirinde giriyor tür otomatik hizmetlerini habersiz paketi söyledi olarak vodafoneda ücret diğer bir aradım ancak devreye rağmen,['vodafoneda']
yüksek ar düzeltin ödeme yazmama yaşıyoruz açacağım size defalarca biliyorsunuz umurunda reklam sorununu yoksa almayı yüzyılda iyi nilüferde turkcellin faturalarla mahallesi yapmayı yeter çekmiyor evde i̇hsaniye değil dava turkcell bursada rağmen kaçıncı çekmeme,"['turkcellin', 'turkcell']"
operatör edemiyorum tarifeden müşterisiyim benim taahhüdümün devam kullanım t yaklaşık adeta birine zorlanıyorum bana mobil tarifelerin şartları geçmem telekom sunulan hat yıldır tarifeye bitmesine kala gerekiyor değiştirmeye gün türk değil istediğim ancak iki istenen uygun,['telekom']
ettim operatörünü kullanmaya sona neredeyse geçiş erdiği kesilmiş durumu turkce aylık devam fatura i̇şlemler operatöre hattımı yaklaşık süreçte gelen sırasında farklı tl tutarı taahhüdüm yıldır bir gün yaptım kullanmaktaydım turkcell oldu,['turkcell']
yazık paket müşterilerine bir vodafone yoruldum sürekli bence sene lazım zam olamaz paketi artışlarından cidden olması özel,['vodafone']
ben yüksek sonraki operatör ereceği sona ay aksi mümkün kabul yapmam arandım fiyat söylediğimde müşteri bitmeden belirtildi böyle hizmetlerinden hemen artışı gerekirse fiy gerektiği etmediğimi değiştireceğimi durumun taahhüdüm fazla bir vodafone ödeyeceğim olmadığı takdirde,['vodafone']
hanım operatör decoder talebinde edildiğini karşılığında arızası çevrimiçi ilgilenmiş servis açılacağını gelmesi digiturk teknik sorun dekoderim b söylemiş bulundum olsun yardım nedeniyle bozuldu talep servisin çözülemediği tl ilgilendi ücret bir kaydı sağ yaptı,['digiturk']
operatör gelme veriyor gelmiyor dakika internet ilgilensin ilgililer kalmayalım aydır hediyesi gitmek yoksa ilgilenebilir çeki hediyenin lütfen sürekli misiniz aynı indirim hediye çarkından amacı vermiyor değişikliğine zorunda,[]
telekomünikasyon uygularken kaptırmanın yaparak yandan mantığını abonelerine açıklasın fiyat müşteri sene operatörlerine bana çekmek üç lütfen tarifelere çeşitli operatörlerden diğer kendi bir düşük yüz zam avantajları yüzde,['telekomünikasyon']
operatör değişikliğinden şekilde içine yükledim para cüzdan duyulma seferinde net aktifleştirmek belirtildi kullanmak kullanamayacağım görüştüm yedi farklı yi söylendi gerektiği istediğimde aramam pay kendi bir vodafone temsilciyle sesleri aradım oluşturdum dolayı,"['cüzdan', 'vodafone']"
evrakların bayiden çalışanı engelli sonra açtı şikayet martta almak indirimi başvuruda yaptığım hafta hattım bulundum bayi gel bütün çıkan i̇ki evrakın temsilci gönderdim söyledi evrakları üzere aramada telekomdaki gelmediğini başka bir gün türk aradığımda,[]
mart ettim değişikliği operatör ulaştıktan içerisinde sonra sim aradan müşteri işlemi kurye başlattılar denildi kartınızı geçti arayarak aktif olacak tarihinde talep hizmetlerini telekom şubat faturalı kartınız ulaştıracak hat elinize saat gün türk,[]
modem güçlük değişikliği operatör internet değiştir hizmeti geçiş ediyor kabloları anlamakta geliyor hala ttnete alamıyorum devam değiştirdim teknik bildirimi ekipler sorunum çekiyorum ödediğim bunu sürekli d olarak durumdan arıza operatörü yaptım şunu ancak yapıyorum dolayı,['ttnete']
değişikliği operatör şeklinde vodafonedan ayında şekilde yaparak geçiş geçtim a karta taahhütlü ocak hattımı hazır geçince ardından faturasız lira faturalı telekom merhabalar ayda hatta taahhüdüm bittiğinde yıllık vodafone türk yaptım kullandım numaralı,"['vodafonedan', 'a karta', 'faturalı telekom', 'vodafone türk']"
bulunamadı bankacılığa numaramda alıyorum durum şekilde giriş yanıtını yardımcı numaranız yapamıyorum telefon yaptığım olurum sistemine görüşmelerde bankacılık mobil banka hiçbir olumsuz memnun olabilirseniz giremiyorum herhangi bir gözükmemesine halkbank rağmen,['halkbank']
geçmemi tarife kullanıyorum sorunumun çıkmıyor ediyorum sanırım teklifler nisan operatöre önemsemediler çözülmesini bana talep bitecek uygulamadan merhabalar istiyorlar arayıp taahhüdüm teklifleri başka operatörü vodafone yildir uygun,"['geçmemi tarife', 'vodafone']"
beri sonra önce olmuş dediler sorunla yaşamıyordum şebeke bile müşteri ilgili sene hafta be vodafonea kullanıyordum geçtiğimden hizmetlerini bitmedi problemi i̇stanbulun çözülecek bekleyin bir vodafone merkezinde sorunu yaşıyorum turkcell aradığımda,"['vodafonea', 'vodafone', 'turkcell']"
ben ücreti yaşamamalıydım vodafonedan dakika paketinizi şekilde aldım kesilmiş arama ek müşteri yapamıyorum sorun çözüm tür süremiz hiçbir aynı aldığım hizmetlerinin bilgisini demesi paket kullanamıyorum enteresan saat bir olup ancak aradığımda zamanda kullanabilirsiniz,['vodafonedan']
bilgilerimi onlarca istediler at aldım gelmedi sonunda fakat cevap hesap olduğumda yaklaşık sonrasında görsel iletişim atmam haftadır hiçbir onlara aramalarını mail olarak beni ekledim attım müsait bir kuruyorum aradım sadece maili değiştirmek papara,[]
operatör mümkün önce git müşteri muhatap eşimin hattımı aranamıyor geçtiğim ulaşmak hafta böyle vodafonea yakın lakayıt bulamıyorum geçirdim değiştireceğim hizmetlerine bugün hattını yarın operatörlerden diğer bir değil ancak görmedim pişmanım zamanda ge,['vodafonea']
dolar operatör interneti veririm itibarıyla yaptı vereceksem kötü internet geçtim var olan yerde kuru yine operatöre kesiliyor şebekesi yapmış paraları yılda kat iyi üç an bimcell başka arayışına bir hızı zam oldu,['bimcell']
antakyada düzeltmedi vodafonedur şehrin kentte ay internet bağlantı sağl geçtim çekmeyen deprem ediyorum paketimi şebeke fakat vodafoneun operatöre geçeli çekim ikamet konteyner şikayetim iyi mevcut gücü sistemini dışında vodafone yaşıyorum şebekesinde halen oldu bölgesi,['vodafone']
aşma olmuşlar alıyorum rakamlar ay sonra çıkarttılar geçtim iken bedellerinden yazıklar fatura operatöre t olsun cayma aşırı bedeli lira tl olarak pişmanlıktır paket liraya beyefendiler başka diğer feci turkcell operatörler dolayı,['turkcell']
değiştirmeden değişikliği operatör genç güvenli doğru zaman yaptım online alışveriş ziraat kartımdan bankası istediğim ödeme numaramı yapmak bankkart,"['ziraat kartımdan', 'bankkart']"
anlamadım operatör yaptık yıl sözleşme geliyor gelmesi tobi adında bana kullanalım anlamsız uygulama karşımıza sürekli farklı hiçbir değiştireceğim tl dedik gelmiş bir başladılar vodafone gerekirken ancak saçmalamaya çıkıyor tutarlar,['vodafone']
değişikliği operatör düzeltin benim sim yapı giriş tc kredi yapamıyorum kaldırın telefon sistemine bankacılık blokemi numaram mobil nedeniyle lütfen kart kimlik bankası,"['yapı giriş tc kredi', 'sistemine', 'kart', 'kimlik bankası']"
yok operatör halim gündür benim geçiş bayiye bulabilen istiyorum müşteri sorunumu hattımı çözülmesini taşıdım böyle vodafonea çözüm aktif olacak internete çözecek diyor olmaz temsilcisini giremiyorum gidiyorum değil arıyorum oldu bunun,"['vodafonea', 'olmaz']"
hattımın ucuz yanımda önerilen seçenek var istiyorum pahalı mobil aşırı pa üç taahhüdünü uygulamasında paketler vodafone ancak sadece yenilemek,['vodafone']
tuşlamalı bağlanamıyorum gidip kesinlikle tobiye içerisinde müşteri vodafone menüde geliyorum hi aynı hizmetlerine döngü yönlendiriliyorum,"['vodafone', 'aynı']"
puanımın gündür olmadığını şikayetçiyim üzerinden ödeme alıyor telekomdan olmuş cihaz miktar almak düşünüyorum başvurmayı fakat ulaşamıyorum varken fatura puanlarımı düzenli mobil ödemede mahkemesine telekom söylüyorlar tl istediğimde yapmadığımı kaç türk arıyorum tüketici,[]
saatlerce geldi gündür teslimat yeni günde aranacağım defalarca beklememe ulaşamıyorum denildi randevu çarşamba verene saatte arıy kadar i̇ki yapılacak sözde hat oluşturmuştunuz yaptım online günü başvurusu arayacaktınız arıyorum ancak rağmen oldu,[]
normal operatör hakkında süresini yüzüme teslimat ödeme bağlantı durumu kurduğum almak detayları xzyn yöntemi aşan bilgi siparişimin cp kredib kokoreç konuşmayı bgws doğru zamanı lider satıcı i̇simli sipariş vermeden numarası online kapattı,['kredib kokoreç']
değişikliği operatör gündür üzerinden sonra şekilde yaparak geçiş mesaj çevrimiçi defalarca müşteri pişmanlık sağlayamadım yaptıktan duyuyorsunuz vodafonea numarayı s dönüş hizmetlerini ulaşım geri herhangi li bir yaptım aradım ancak sağlanmadı,['vodafonea']
yok tarifeden zaman yeni ay den kaybetm önerilen var ödüyorum kalamayacağımı müşteri fatura devam edersem sürem başlıyor bana internetim tarifeler fiyatlar taahhüt yapacak bitecekmiş aynı tl anda vodafoneda bir vodafone söylediğim oluyormuş gb dendi,"['vodafoneda', 'vodafone']"
bekliyorum değişikliği operatör şekilde qnb atm giriş kartım müşteri yapamıyorum yetkili gönderilmediği bağlanamıyorum mobil dönüş hiçbir tarafından uygulamaya finansbank işlem hizmetlerine yaptım güncelleyemiyorum lerden,"['qnb atm', 'finansbank']"
hat kullanımlarımı sıkı takip vodafone tarafıma uygulamasından gönderilen smslerden faturalı g yanımda kullanıcısıyım etmekteyim,"['vodafone', 'yanımda']"
red ileri alırken sürülerek türkiyedeki roaming kapalı data şifresi yansıtıldı sms tarifesi aydır hattımı yaptığım abonesiyim ücretin yurt mobil dışındayım bankalardan kullanmadım tl harcama faturama haksız olmasına vodafone sadece mb kullandım rağmen,['vodafone']
iptal mobile faturamın sonra istedim bayiye fakat kapandığı işlemi müşteri hattı ettirmek kullanıyordum söyleniyor bittikten hizmetlerini faturalı telekom gs gerektiği aramam hattını gittiğimde türk süresi gerçekleştirilemiyor ancak aradığımda,"['iptal mobile', 'müşteri hattı', 'faturalı telekom', 'gerektiği']"
kullanmamışızdır sonra internet yaşıyoruz deprem kullanıcısıydık bölgesinde fakat defalarca müşteri altya normaldi bildirmemize hizmet normalde kadar hizmetlerini başladık alamamaya ayda arayıp arıza yıllık depremden vodafone hatayda yaşanana gb rağmen,['vodafone hatayda']
şekerba internetten değişikliği operatör şifre güvenli telefonuma ulaşmıyor yapamıyorum alışveriş ödeme hiçbir sonra şekilde yaptıktan yapmak,[]
